client_id,variation,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
3620458,Test,15.0,185.0,36,F,3.0,98961.76,3.0,6.0
3302779,Control,16.0,194.0,46,F,2.0,49835.69,0.0,3.0
3835769,Test,21.0,253.0,46,M,2.0,65750.26999999999,2.0,5.0
1481056,Test,12.0,150.0,44,M,2.0,121841.62,1.0,4.0
4071423,Control,8.0,107.0,65,M,3.0,141755.41,3.0,6.0
835607,Control,21.0,252.0,62,M,2.0,133507.99,6.0,9.0
1414915,Test,7.0,95.0,28,U,2.0,75158.7,5.0,8.0
7626648,Control,13.0,161.0,34,M,3.0,321965.25,1.0,4.0
8209092,Test,8.0,106.0,52,F,2.0,38923.87,1.0,4.0
6696565,Control,4.0,59.0,28,U,2.0,45264.67999999999,3.0,6.0
3434665,Test,11.0,142.0,62,U,2.0,140631.34999999998,2.0,5.0
4267969,Control,15.0,181.0,42,M,2.0,78325.98,6.0,9.0
7334784,Test,15.0,186.0,52,F,3.0,59543.9,1.0,4.0
3797600,Control,16.0,192.0,60,M,2.0,47338.31,3.0,6.0
947529,Control,7.0,95.0,34,F,3.0,48245.67999999999,3.0,6.0
9343590,Test,8.0,100.0,46,U,2.0,239752.63,5.0,8.0
3193307,Control,22.0,274.0,71,M,2.0,102146.14,2.0,5.0
2431873,Test,28.0,339.0,24,F,2.0,54281.02,6.0,9.0
5910294,Test,13.0,160.0,60,F,2.0,94806.68,3.0,6.0
9701087,Test,21.0,253.0,68,M,2.0,263815.2,6.0,9.0
9483133,Test,15.0,189.0,54,M,2.0,30269.47,3.0,6.0
4056834,Test,12.0,154.0,40,F,2.0,23892.94,6.0,9.0
71296,Control,30.0,371.0,72,F,3.0,122614.26,3.0,6.0
737881,Test,22.0,270.0,51,F,2.0,68296.29999999999,4.0,7.0
9112083,Control,17.0,215.0,46,F,2.0,142948.41,0.0,3.0
3916659,Control,24.0,289.0,58,M,3.0,141307.64,6.0,9.0
5523503,Control,16.0,195.0,48,M,2.0,445682.19,3.0,6.0
8007865,Control,15.0,185.0,75,M,2.0,189216.48,5.0,8.0
5363768,Test,20.0,250.0,33,F,2.0,23844.72,1.0,4.0
9912025,Control,5.0,67.0,31,U,3.0,251598.19,0.0,3.0
1083547,Control,12.0,155.0,33,F,2.0,49915.86,1.0,4.0
2198173,Control,23.0,283.0,66,F,2.0,109134.59,3.0,6.0
761315,Test,8.0,106.0,48,M,2.0,72240.91,0.0,3.0
1897580,Test,26.0,313.0,60,F,6.0,401052.12,5.0,8.0
699013,Test,4.0,59.0,40,U,2.0,47815.19,1.0,4.0
769431,Test,16.0,193.0,76,M,2.0,191956.52,3.0,7.0
1101969,Control,5.0,60.0,62,U,2.0,111502.48,6.0,9.0
2345159,Control,9.0,119.0,30,M,2.0,35038.399999999994,1.0,4.0
3596285,Test,16.0,192.0,44,F,2.0,36149.21,1.0,4.0
2583622,Test,7.0,85.0,28,M,2.0,40201.56,3.0,6.0
4551179,Control,6.0,73.0,27,U,3.0,34122.149999999994,6.0,9.0
5830093,Control,24.0,293.0,57,M,2.0,174773.95,6.0,9.0
9906955,Control,5.0,66.0,36,U,2.0,64944.12,2.0,5.0
9157464,Test,21.0,256.0,34,F,3.0,431075.0,1.0,4.0
7352536,Test,6.0,74.0,26,U,2.0,33882.899999999994,6.0,9.0
8521849,Test,9.0,118.0,40,M,3.0,95504.04,0.0,3.0
8321659,Test,11.0,142.0,22,M,2.0,41079.59,2.0,5.0
7267625,Test,6.0,83.0,68,U,3.0,353686.05,5.0,8.0
6683397,Test,10.0,122.0,72,M,2.0,752748.5,6.0,9.0
5741247,Test,7.0,85.0,94,U,2.0,950793.99,4.0,7.0
9112416,Test,23.0,287.0,22,U,2.0,27137.27,2.0,5.0
3696772,Control,11.0,132.0,38,F,2.0,46182.42999999999,1.0,4.0
584718,Control,28.0,340.0,56,F,2.0,26241.13,4.0,7.0
5823990,Control,4.0,59.0,29,U,2.0,29198.31,0.0,3.0
6045950,Test,8.0,102.0,62,F,2.0,137863.68,3.0,6.0
8284480,Test,9.0,108.0,68,M,2.0,318305.29,3.0,6.0
6199232,Test,12.0,148.0,36,M,3.0,259816.92,1.0,4.0
2945260,Control,6.0,79.0,21,U,2.0,28749.6,2.0,5.0
3911895,Test,17.0,205.0,40,F,2.0,33971.29,0.0,3.0
8815612,Control,21.0,254.0,68,F,2.0,102097.92,6.0,9.0
2447571,Test,17.0,214.0,51,U,2.0,94584.0,6.0,9.0
1909658,Control,8.0,102.0,28,U,2.0,32940.009999999995,6.0,9.0
9898407,Control,10.0,127.0,44,F,2.0,40561.53999999999,4.0,7.0
2761917,Control,26.0,322.0,70,M,4.0,244113.19,6.0,9.0
5178889,Control,8.0,106.0,37,M,3.0,187821.96,3.0,6.0
58589,Control,9.0,119.0,41,U,2.0,86738.88,3.0,6.0
4700269,Control,16.0,197.0,56,F,2.0,67719.29999999999,3.0,6.0
4061978,Control,6.0,76.0,49,U,2.0,26041.01,1.0,4.0
5276671,Control,7.0,93.0,39,U,2.0,73665.88,5.0,8.0
2130164,Control,5.0,67.0,54,U,2.0,502779.72,3.0,6.0
4847886,Control,18.0,217.0,49,F,2.0,66402.86,6.0,9.0
4235212,Control,26.0,314.0,70,M,2.0,287893.16,2.0,5.0
3499592,Control,6.0,74.0,24,U,2.0,94663.61,6.0,9.0
5056707,Control,6.0,75.0,80,F,2.0,200271.1,6.0,9.0
4473931,Control,27.0,335.0,66,F,3.0,3191769.31,3.0,7.0
5794865,Control,4.0,59.0,25,U,3.0,32262.88,1.0,4.0
7342212,Test,7.0,95.0,30,U,4.0,205845.79,5.0,8.0
8127091,Control,24.0,296.0,70,F,3.0,665060.37,6.0,9.0
6686840,Test,31.0,372.0,68,F,3.0,66859.45,6.0,9.0
8035152,Control,21.0,255.0,75,F,2.0,132132.18,0.0,3.0
9879325,Test,6.0,82.0,44,M,2.0,764139.12,6.0,9.0
2907112,Control,5.0,64.0,48,U,2.0,116912.43,1.0,4.0
6896687,Control,16.0,199.0,72,F,2.0,247299.55,1.0,4.0
4490987,Test,21.0,257.0,42,M,4.0,1149214.48,5.0,8.0
7156458,Control,30.0,370.0,52,M,2.0,130541.41,6.0,9.0
9987449,Test,20.0,241.0,64,F,2.0,24841.29,4.0,7.0
3583461,Test,9.0,119.0,40,U,3.0,141147.33000000002,1.0,4.0
3486139,Test,22.0,270.0,70,M,2.0,358894.23,0.0,3.0
2473281,Control,10.0,129.0,74,F,2.0,30823.15,6.0,9.0
3600404,Control,8.0,96.0,38,U,2.0,44732.25,4.0,7.0
2514143,Control,5.0,66.0,26,U,2.0,32438.97,2.0,5.0
5574005,Control,10.0,124.0,34,M,2.0,64546.31,6.0,9.0
4457078,Test,8.0,96.0,26,U,2.0,37692.7,2.0,5.0
3094709,Test,6.0,75.0,28,U,2.0,133052.55,5.0,8.0
3900372,Test,14.0,179.0,78,M,2.0,228897.96,3.0,6.0
2866503,Control,18.0,224.0,64,M,3.0,605715.62,1.0,4.0
4601536,Control,5.0,71.0,56,U,2.0,29810.77,1.0,4.0
5650179,Control,8.0,105.0,60,F,2.0,110865.11,5.0,8.0
2037206,Test,13.0,158.0,34,F,3.0,312602.58,6.0,9.0
6278306,Control,4.0,59.0,32,U,4.0,269055.92,6.0,9.0
3364777,Test,15.0,187.0,46,M,2.0,34339.08,6.0,9.0
8259142,Control,14.0,170.0,52,M,4.0,372435.35,3.0,6.0
5087893,Test,11.0,138.0,44,F,2.0,39438.3,1.0,4.0
283338,Control,18.0,226.0,46,F,2.0,35825.99,1.0,4.0
3912665,Test,12.0,154.0,58,F,2.0,81420.76999999999,6.0,9.0
1022220,Control,14.0,176.0,58,U,2.0,90511.66,3.0,6.0
7473284,Control,12.0,149.0,25,M,2.0,34831.259999999995,2.0,5.0
6397357,Test,23.0,277.0,68,M,4.0,865797.76,6.0,9.0
3128288,Test,8.0,105.0,70,F,2.0,38318.13,0.0,5.0
4586360,Test,13.0,166.0,42,M,2.0,32679.06,3.0,6.0
1431047,Test,5.0,65.0,46,M,2.0,59135.82,4.0,7.0
2735247,Control,17.0,204.0,46,M,2.0,67104.45,6.0,9.0
7325190,Control,14.0,171.0,65,M,2.0,62001.6,6.0,9.0
7887460,Test,5.0,69.0,42,M,2.0,28429.87,1.0,4.0
7096671,Control,11.0,142.0,46,F,2.0,99170.38,5.0,8.0
5133321,Control,15.0,190.0,75,F,2.0,66440.65,4.0,7.0
1038164,Test,5.0,68.0,23,U,2.0,104425.07,6.0,9.0
5160147,Control,13.0,167.0,64,F,2.0,43661.42999999999,0.0,3.0
7706200,Control,14.0,179.0,36,M,3.0,72846.23,0.0,3.0
8911874,Test,5.0,66.0,48,U,2.0,27899.95,0.0,3.0
5112102,Test,11.0,141.0,58,F,3.0,40172.24,6.0,9.0
7939771,Test,14.0,168.0,53,F,2.0,58621.69,0.0,3.0
526419,Test,18.0,221.0,58,F,2.0,35754.85,1.0,4.0
3694112,Test,9.0,109.0,26,M,2.0,90873.63,1.0,4.0
7944056,Test,10.0,122.0,58,U,2.0,25057.79,1.0,4.0
5624653,Test,10.0,124.0,48,M,2.0,72055.62,5.0,8.0
1997443,Control,9.0,109.0,26,M,2.0,25589.38,1.0,4.0
6639480,Control,18.0,226.0,63,F,2.0,144120.91999999998,4.0,7.0
4537483,Test,13.0,164.0,62,M,2.0,36190.42,3.0,6.0
8536810,Test,8.0,100.0,46,U,3.0,87454.43,6.0,9.0
3002288,Control,12.0,150.0,28,M,2.0,48500.25,2.0,5.0
5002974,Control,6.0,80.0,59,U,2.0,66561.59,5.0,8.0
9037718,Test,21.0,253.0,40,M,3.0,246424.13,4.0,7.0
883189,Test,10.0,125.0,65,F,2.0,85889.4,4.0,7.0
1654098,Test,6.0,83.0,34,U,2.0,64044.26,2.0,5.0
9847077,Test,6.0,74.0,22,U,2.0,39543.8,1.0,4.0
7653449,Control,11.0,142.0,37,F,2.0,75028.51999999999,0.0,3.0
2482966,Control,12.0,152.0,34,M,2.0,32325.07,0.0,3.0
3651283,Test,14.0,173.0,55,F,4.0,790393.7200000001,6.0,9.0
9824704,Test,14.0,179.0,58,F,3.0,173862.40000000002,5.0,8.0
6113365,Test,5.0,60.0,54,U,2.0,136781.3,6.0,9.0
1561553,Test,27.0,334.0,65,M,2.0,136253.68,4.0,7.0
9576687,Test,11.0,141.0,28,M,2.0,81421.03,0.0,3.0
3679190,Control,15.0,191.0,29,F,2.0,37968.65,0.0,3.0
283840,Test,16.0,196.0,72,M,2.0,61725.89,2.0,5.0
6533373,Test,13.0,156.0,34,M,3.0,47481.44,2.0,5.0
494159,Control,11.0,143.0,54,M,2.0,170964.82,3.0,6.0
2111405,Test,14.0,178.0,53,F,2.0,122860.85,1.0,4.0
5316407,Control,14.0,177.0,50,M,2.0,53287.56,0.0,3.0
8390336,Test,4.0,58.0,25,U,2.0,43256.92,0.0,3.0
8689349,Test,10.0,128.0,60,M,2.0,70336.47,3.0,6.0
4262392,Control,21.0,252.0,44,F,2.0,87105.78,6.0,9.0
35138,Test,24.0,298.0,82,F,3.0,794375.0900000001,3.0,6.0
7880860,Control,18.0,217.0,62,M,4.0,858436.15,5.0,8.0
6700649,Test,5.0,64.0,46,F,2.0,37746.72,0.0,3.0
5222375,Test,7.0,91.0,50,U,2.0,486249.49,5.0,8.0
9156622,Control,5.0,69.0,34,U,2.0,29387.41,1.0,4.0
5768111,Test,7.0,84.0,28,U,2.0,47098.21,2.0,5.0
7126980,Test,5.0,62.0,20,U,2.0,51357.35,2.0,5.0
4950260,Test,20.0,241.0,28,M,2.0,126316.83,0.0,3.0
6924555,Test,6.0,83.0,64,U,2.0,119477.49,1.0,4.0
6264901,Test,9.0,108.0,58,F,2.0,56865.31,2.0,5.0
5939402,Test,9.0,111.0,70,F,2.0,35541.57,6.0,9.0
6328652,Test,15.0,190.0,52,M,2.0,30682.65,0.0,3.0
3385452,Test,12.0,147.0,60,M,2.0,62769.74,3.0,6.0
1607661,Test,5.0,66.0,49,U,2.0,25002.35,0.0,3.0
9810326,Test,27.0,330.0,52,F,4.0,123342.3,5.0,8.0
7302432,Control,11.0,139.0,42,F,3.0,92951.99,2.0,5.0
3774976,Control,7.0,91.0,24,M,2.0,73956.2,6.0,9.0
9330958,Control,12.0,146.0,34,F,2.0,98745.38,3.0,6.0
1185634,Control,11.0,143.0,34,M,2.0,45833.51,6.0,9.0
6621196,Test,4.0,49.0,21,U,3.0,57415.49,2.0,5.0
6047402,Control,7.0,88.0,32,U,2.0,38331.77,6.0,9.0
1305958,Control,9.0,108.0,31,F,2.0,67770.63,6.0,9.0
6958124,Control,10.0,129.0,59,M,3.0,148741.47,2.0,6.0
3805116,Control,6.0,75.0,32,U,2.0,148019.2,1.0,4.0
4963028,Test,8.0,103.0,71,F,2.0,103592.72,0.0,3.0
6880632,Test,10.0,121.0,39,U,2.0,75090.51,1.0,4.0
1764983,Control,6.0,82.0,56,U,2.0,69720.95999999999,1.0,4.0
4996959,Control,32.0,395.0,52,M,3.0,344428.14,5.0,8.0
1011173,Control,6.0,82.0,46,M,2.0,58345.35,4.0,8.0
5809163,Control,9.0,108.0,30,M,3.0,43870.92999999999,4.0,7.0
6169715,Test,28.0,344.0,51,M,3.0,300307.96,5.0,8.0
7550463,Test,16.0,195.0,52,F,5.0,139050.27000000002,3.0,6.0
5241101,Test,26.0,322.0,46,M,2.0,139013.66,1.0,4.0
2711885,Test,13.0,160.0,65,F,2.0,69055.92,2.0,5.0
6026089,Control,15.0,180.0,44,F,2.0,23810.66,3.0,6.0
8011247,Control,5.0,60.0,60,M,2.0,31921.91,6.0,9.0
5678810,Control,6.0,72.0,42,U,2.0,40401.72,2.0,5.0
6525738,Control,5.0,66.0,38,U,2.0,46242.52,4.0,7.0
332658,Test,6.0,78.0,72,M,2.0,47909.21,3.0,6.0
1775032,Test,21.0,263.0,26,F,2.0,24448.44,0.0,3.0
3486447,Control,6.0,82.0,42,U,3.0,133065.64,1.0,4.0
4616722,Test,7.0,84.0,38,U,3.0,134183.93,1.0,4.0
4313597,Control,29.0,349.0,24,F,2.0,34406.92,5.0,8.0
1137754,Control,12.0,154.0,40,F,2.0,56674.66,0.0,3.0
7751392,Control,10.0,120.0,28,M,3.0,66456.28,3.0,6.0
3423813,Control,16.0,202.0,28,F,2.0,59179.12,1.0,4.0
5103176,Control,6.0,80.0,32,U,2.0,189855.93,6.0,9.0
2276437,Control,15.0,189.0,35,F,2.0,44744.69,5.0,8.0
1052899,Test,5.0,70.0,26,U,3.0,49319.01,4.0,7.0
3685560,Test,6.0,80.0,30,U,2.0,33832.7,3.0,6.0
4208578,Test,6.0,72.0,26,U,3.0,121879.36,6.0,9.0
808498,Test,21.0,259.0,47,M,2.0,71177.16,4.0,7.0
9203317,Test,7.0,95.0,27,U,3.0,92088.6,2.0,5.0
8024335,Test,6.0,82.0,38,U,2.0,68968.42,1.0,4.0
6734846,Test,20.0,241.0,49,M,2.0,59116.17,5.0,8.0
795682,Control,16.0,197.0,40,F,2.0,69404.75,2.0,5.0
7145303,Test,31.0,381.0,68,M,3.0,230266.11,5.0,9.0
1901833,Test,18.0,219.0,73,F,2.0,311827.17,5.0,8.0
8709183,Test,9.0,119.0,36,M,2.0,28459.52,0.0,3.0
3875272,Control,9.0,110.0,47,U,3.0,84604.70999999999,6.0,9.0
8466956,Test,16.0,198.0,65,F,2.0,124660.17,3.0,6.0
1690668,Control,15.0,182.0,34,F,2.0,33121.98,3.0,6.0
455069,Test,7.0,94.0,49,U,3.0,90723.52,3.0,6.0
4701679,Test,28.0,336.0,62,M,2.0,408236.5,6.0,9.0
405451,Test,8.0,105.0,40,M,2.0,46041.91,0.0,3.0
5062297,Test,10.0,120.0,68,F,2.0,42424.36,3.0,7.0
2911416,Control,7.0,88.0,50,U,2.0,54491.0,0.0,3.0
3828662,Control,4.0,58.0,63,U,2.0,44640.17999999999,0.0,3.0
1461998,Control,8.0,107.0,44,U,2.0,541625.06,3.0,6.0
1466177,Control,5.0,70.0,33,U,2.0,41619.05,0.0,3.0
1920557,Control,14.0,170.0,35,F,2.0,25977.07,6.0,9.0
6115286,Test,4.0,58.0,23,U,2.0,31626.91,4.0,7.0
5106717,Test,14.0,178.0,48,F,2.0,208840.02,1.0,4.0
9030261,Control,11.0,141.0,58,M,2.0,23922.96,2.0,5.0
5903704,Test,21.0,253.0,37,F,2.0,130942.61,5.0,8.0
8519720,Control,14.0,179.0,47,F,2.0,118447.19,5.0,8.0
363631,Control,5.0,60.0,48,U,2.0,59361.18,0.0,3.0
6453414,Test,14.0,179.0,50,F,2.0,111844.74,1.0,4.0
3389054,Control,6.0,82.0,61,U,2.0,79324.44,3.0,6.0
5611560,Control,17.0,213.0,64,M,2.0,96958.17,3.0,6.0
2419159,Test,10.0,126.0,55,F,2.0,32332.38,0.0,4.0
3307059,Test,6.0,82.0,60,F,2.0,302548.3,6.0,9.0
1978704,Test,13.0,167.0,62,F,2.0,33414.619999999995,5.0,8.0
2798000,Control,15.0,183.0,38,F,2.0,39818.48,0.0,3.0
8019092,Control,24.0,297.0,20,U,2.0,35291.42,2.0,5.0
7724904,Control,27.0,335.0,70,F,3.0,67620.12,5.0,8.0
8457919,Control,14.0,171.0,66,M,2.0,466744.99,6.0,9.0
1520050,Control,5.0,71.0,50,U,2.0,26650.22,3.0,6.0
7930438,Test,14.0,169.0,64,M,2.0,142667.84,2.0,5.0
8220559,Test,19.0,235.0,68,M,2.0,175766.77000000002,3.0,8.0
4565623,Control,6.0,82.0,22,U,2.0,25430.22,0.0,3.0
6757761,Control,9.0,118.0,70,M,2.0,32173.38,1.0,5.0
9243184,Test,4.0,58.0,58,U,2.0,46596.96,0.0,3.0
547156,Control,15.0,190.0,68,F,2.0,115951.18,1.0,4.0
5300859,Test,5.0,64.0,48,F,3.0,63978.58,3.0,6.0
8253552,Test,6.0,82.0,42,U,2.0,28045.96,1.0,4.0
5152075,Test,16.0,197.0,46,M,2.0,44406.46,6.0,9.0
4199402,Control,6.0,73.0,69,U,2.0,98835.19,6.0,9.0
5878107,Test,6.0,83.0,34,U,2.0,45386.89,1.0,4.0
4549029,Test,27.0,329.0,80,F,2.0,133282.58000000002,0.0,3.0
848241,Test,16.0,198.0,40,M,3.0,148537.5,1.0,4.0
4404464,Control,5.0,70.0,23,U,2.0,39204.69,0.0,3.0
9496081,Test,21.0,263.0,62,F,3.0,55072.5,5.0,8.0
6385658,Test,13.0,157.0,50,F,2.0,118991.18,3.0,6.0
8864617,Control,12.0,148.0,65,M,2.0,48437.38,4.0,7.0
7848564,Control,19.0,232.0,74,M,3.0,505754.07,6.0,9.0
5433735,Control,21.0,252.0,70,M,2.0,102321.71,6.0,9.0
5987659,Test,5.0,70.0,41,U,2.0,191984.84000000003,6.0,9.0
2078453,Test,6.0,80.0,63,U,2.0,132722.5,1.0,4.0
2354616,Control,14.0,168.0,45,M,2.0,147352.09999999998,5.0,8.0
3807151,Test,13.0,157.0,38,M,2.0,82498.36,6.0,9.0
186612,Control,5.0,70.0,44,U,2.0,42190.07,1.0,4.0
2271678,Test,5.0,71.0,46,U,2.0,56968.63,3.0,6.0
1194823,Control,11.0,132.0,47,U,2.0,70143.97,5.0,8.0
7613190,Test,15.0,183.0,60,F,2.0,124928.2,6.0,9.0
8264067,Test,13.0,166.0,24,U,2.0,143716.55,2.0,5.0
2188628,Control,10.0,126.0,52,M,2.0,235003.19,6.0,9.0
8388761,Test,4.0,59.0,38,U,3.0,63185.18,6.0,9.0
7047205,Test,5.0,70.0,20,U,2.0,29682.19,0.0,3.0
7214464,Control,13.0,156.0,35,F,2.0,117184.0,2.0,5.0
483783,Control,28.0,343.0,81,M,2.0,293149.28,1.0,4.0
6244402,Test,15.0,186.0,22,M,3.0,71797.13,3.0,6.0
2175321,Test,11.0,142.0,70,M,2.0,33926.27,2.0,5.0
3105736,Test,5.0,66.0,44,U,2.0,45165.9,1.0,4.0
9605388,Control,7.0,88.0,34,U,2.0,48848.32,6.0,9.0
7348865,Test,12.0,152.0,72,F,2.0,551675.76,4.0,7.0
3820374,Control,15.0,190.0,70,F,2.0,45117.27,1.0,4.0
1600479,Test,17.0,205.0,46,M,4.0,157516.99,6.0,9.0
7146910,Test,13.0,164.0,44,M,2.0,23967.28,6.0,9.0
349305,Control,16.0,203.0,42,F,2.0,345959.89,6.0,9.0
6063396,Control,10.0,121.0,64,M,3.0,27841.85,0.0,3.0
7222675,Test,5.0,67.0,28,U,3.0,78548.87,3.0,6.0
1609374,Control,3.0,43.0,18,U,3.0,39669.32,5.0,8.0
5288246,Control,6.0,80.0,48,U,2.0,37996.32,0.0,3.0
8950121,Test,12.0,146.0,34,M,2.0,112800.95,6.0,9.0
21940,Control,12.0,150.0,44,M,2.0,33031.88,6.0,9.0
1367125,Test,29.0,358.0,60,F,2.0,88504.95999999999,1.0,4.0
6752957,Test,7.0,89.0,26,M,2.0,31392.05,1.0,4.0
4652182,Control,7.0,95.0,51,U,2.0,178480.39,2.0,5.0
1289046,Test,24.0,290.0,58,M,2.0,1296661.47,6.0,9.0
1706287,Control,8.0,97.0,65,U,3.0,1461533.21,4.0,7.0
4777298,Test,20.0,241.0,62,M,3.0,112821.81,6.0,9.0
2353620,Test,7.0,88.0,68,U,2.0,222838.8,6.0,9.0
7743934,Test,10.0,120.0,42,M,2.0,37770.92,6.0,9.0
103515,Control,18.0,220.0,46,F,2.0,59792.4,1.0,6.0
7820430,Control,6.0,73.0,28,U,3.0,177050.96999999997,2.0,5.0
6181347,Test,7.0,92.0,29,U,3.0,37657.9,5.0,8.0
7703886,Test,13.0,165.0,30,M,2.0,25202.85,6.0,9.0
1905940,Control,15.0,180.0,55,F,2.0,326411.12,1.0,4.0
1719528,Control,5.0,70.0,50,U,2.0,94995.75,0.0,3.0
6972711,Control,17.0,215.0,44,M,3.0,83658.04999999999,4.0,7.0
3491383,Test,8.0,107.0,64,F,2.0,173410.66999999998,6.0,9.0
8647202,Test,13.0,156.0,54,M,2.0,37178.49,0.0,3.0
1692913,Control,20.0,240.0,30,M,3.0,376146.06,6.0,9.0
1321300,Control,8.0,105.0,52,F,2.0,30597.15,3.0,6.0
8018948,Test,11.0,135.0,54,F,2.0,55596.21,4.0,7.0
9895543,Test,8.0,107.0,26,F,2.0,37826.42,0.0,3.0
7125504,Test,15.0,190.0,49,F,2.0,27164.14,0.0,3.0
6970475,Test,7.0,84.0,30,U,2.0,80177.95,0.0,3.0
3808373,Control,17.0,209.0,44,F,2.0,41264.51,4.0,7.0
6602220,Test,13.0,156.0,33,F,3.0,123715.52,6.0,9.0
1507058,Control,14.0,174.0,32,F,2.0,31007.75,2.0,5.0
7114749,Test,5.0,68.0,18,U,3.0,33422.82,6.0,9.0
2873060,Test,6.0,72.0,26,U,2.0,57673.27,2.0,5.0
2873827,Control,7.0,86.0,30,U,3.0,193302.14,6.0,9.0
3587475,Control,6.0,82.0,42,U,2.0,37551.86,1.0,4.0
2621902,Test,13.0,164.0,38,U,3.0,97285.9,6.0,9.0
2496739,Test,8.0,96.0,32,U,2.0,50023.87,6.0,9.0
2934436,Test,7.0,92.0,38,U,2.0,25583.5,1.0,4.0
7221844,Test,29.0,358.0,28,F,2.0,43226.82,4.0,7.0
196103,Control,6.0,78.0,30,U,2.0,42507.65,3.0,6.0
6279584,Test,6.0,77.0,62,U,2.0,37478.07,1.0,4.0
2743993,Test,5.0,68.0,49,U,2.0,69241.95,6.0,9.0
9552351,Control,13.0,156.0,32,M,2.0,30331.35,0.0,3.0
608431,Control,7.0,85.0,48,U,3.0,107879.69,1.0,4.0
5063465,Test,16.0,197.0,46,F,2.0,73386.26999999999,0.0,3.0
2809364,Test,5.0,71.0,61,U,2.0,45710.46,1.0,4.0
2182897,Test,26.0,322.0,32,F,2.0,32174.59,0.0,5.0
829911,Test,6.0,82.0,84,M,3.0,229828.31,6.0,9.0
8205867,Test,8.0,106.0,68,M,2.0,49842.92,3.0,7.0
8445363,Test,8.0,100.0,52,U,2.0,519648.15,6.0,9.0
6681156,Test,7.0,91.0,42,U,2.0,29687.95,2.0,5.0
2671678,Control,16.0,192.0,34,F,2.0,42207.09,3.0,6.0
9179657,Test,4.0,58.0,54,U,2.0,46995.76,0.0,3.0
3729033,Test,10.0,121.0,44,M,2.0,42639.99,0.0,3.0
3328514,Control,12.0,154.0,67,F,2.0,85746.47,5.0,8.0
6929927,Control,6.0,76.0,56,U,3.0,194862.17,6.0,9.0
1264749,Test,5.0,66.0,66,F,2.0,102710.99,6.0,9.0
6742711,Test,4.0,53.0,48,U,2.0,27111.03,6.0,9.0
5481931,Control,5.0,70.0,61,M,2.0,526428.13,1.0,4.0
2491115,Test,9.0,108.0,63,F,2.0,44766.35,1.0,4.0
6714049,Test,13.0,166.0,32,F,2.0,49821.35,4.0,7.0
2668062,Control,8.0,99.0,56,U,3.0,258439.38,4.0,7.0
1298301,Control,9.0,109.0,44,M,2.0,58601.57,5.0,8.0
6498549,Test,9.0,109.0,24,F,2.0,56488.58,6.0,9.0
1318165,Test,5.0,60.0,86,U,2.0,71842.95999999999,1.0,4.0
9171553,Control,7.0,89.0,25,U,4.0,105649.47,4.0,7.0
8629202,Control,5.0,65.0,24,U,2.0,31100.48,6.0,9.0
2740285,Test,7.0,87.0,33,U,3.0,58511.55,2.0,5.0
9417884,Test,14.0,179.0,76,M,2.0,95344.79,5.0,8.0
9115212,Test,33.0,397.0,83,F,2.0,112925.79,0.0,3.0
7679817,Control,7.0,91.0,30,U,2.0,39680.89,2.0,5.0
9693798,Control,6.0,73.0,66,U,2.0,40171.71,2.0,5.0
9119435,Control,13.0,166.0,38,F,2.0,127931.02,2.0,5.0
9418880,Test,10.0,130.0,32,M,2.0,56419.49,1.0,4.0
5572164,Control,9.0,118.0,39,M,2.0,43018.85,2.0,5.0
5295744,Test,18.0,220.0,48,M,3.0,137772.59,4.0,7.0
217547,Test,7.0,90.0,32,M,3.0,32377.17,1.0,4.0
9055966,Control,5.0,66.0,20,U,2.0,207101.7,2.0,5.0
475350,Control,21.0,260.0,24,M,2.0,62455.3,6.0,9.0
7617669,Test,15.0,191.0,47,M,2.0,56100.27,3.0,6.0
2919562,Test,21.0,253.0,72,M,2.0,63231.87,2.0,5.0
4399065,Test,16.0,196.0,54,M,2.0,28378.48,6.0,9.0
812775,Test,7.0,95.0,26,U,3.0,30767.04,0.0,3.0
8101023,Control,15.0,181.0,50,M,2.0,73708.4,2.0,5.0
2386069,Test,12.0,145.0,67,M,2.0,116057.02,4.0,7.0
9173581,Control,12.0,149.0,58,M,2.0,120911.39,6.0,9.0
8106708,Control,14.0,170.0,18,F,2.0,28315.92,3.0,6.0
8006067,Test,12.0,155.0,40,M,3.0,82039.86,6.0,9.0
644006,Control,6.0,79.0,32,U,3.0,153931.16999999998,6.0,9.0
7835044,Test,7.0,92.0,62,U,2.0,706809.2000000001,6.0,9.0
6965031,Test,7.0,87.0,60,U,2.0,27048.6,6.0,9.0
5079210,Test,12.0,145.0,46,M,4.0,323332.66,6.0,9.0
250924,Test,6.0,82.0,52,U,2.0,67314.56,5.0,8.0
4690278,Control,9.0,116.0,30,U,3.0,85180.65,1.0,4.0
1674888,Test,9.0,108.0,24,M,2.0,26096.36,2.0,5.0
6474685,Control,16.0,197.0,34,M,3.0,580487.17,6.0,9.0
4320138,Control,8.0,106.0,52,F,2.0,56129.23,4.0,7.0
8445313,Test,6.0,76.0,29,U,2.0,43463.25,6.0,9.0
6858835,Test,9.0,111.0,40,F,2.0,35144.44,2.0,5.0
979484,Control,5.0,62.0,45,U,2.0,47683.62,0.0,3.0
7321228,Test,21.0,254.0,52,F,2.0,29806.72,1.0,4.0
